ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList1,TrialList1.Cycle,TrialList1.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelayed,RTDelayed
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,88,,,,card  ,QUICK,card  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,637447,0,dry{ENTER},664,638111,TrialList5,17,1,28,0,0,0,0,1131
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,83,,,,chair ,FEET,chair ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,603963,0,horse{ENTER},852,604815,TrialList5,18,1,23,0,0,0,0,2539
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,98,,,,cold  ,JUICE,cold  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,716467,0,{ENTER},491,716958,TrialList5,19,1,38,0,0,0,0,1086
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,106,,,,cut   ,BLADE,cut   ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,770363,0,grass{ENTER},1058,771421,TrialList5,20,1,46,0,0,0,0,1138
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,99,,,,dawn  ,LIGHT,dawn  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,720831,0,dawn{ENTER},735,721566,TrialList5,21,1,39,1,0,1,0,810
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,87,,,,day   ,SUN,day   ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,630643,0,day{ENTER},844,631487,TrialList5,22,1,27,1,0,1,0,624
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,91,,,,dirt  ,PLANT,dirt  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,658477,0,light{ENTER},818,659295,TrialList5,23,1,31,0,0,0,0,2871
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,66,,,,door  ,HOUSE,door  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,471465,0,door{ENTER},840,472305,TrialList5,24,1,6,1,0,1,0,693
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,74,,,,fire  ,GARAGE,fire  ,fire  ,Identical,TrialProc,???????,0,,-999999,7,530359,0,fire{ENTER},665,531024,TrialList5,25,1,14,1,1,1,1,620
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,69,,,,fish  ,RIVER,fish  ,fish  ,Identical,TrialProc,???????,0,,-999999,7,492930,0,blue{ENTER},1038,493968,TrialList5,26,1,9,0,0,0,0,521
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,92,,,,floor ,WALK,floor ,floor ,Identical,TrialProc,???????,0,,-999999,6,668707,0,{ENTER},348,669055,TrialList5,27,1,32,0,0,0,0,1319
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,120,,,,flower,PAPER,flower,flower,Identical,TrialProc,???????,0,,-999999,7,891560,0,plane{ENTER},1556,893116,TrialList5,28,1,60,0,0,0,0,3295
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,109,,,,fork  ,PATH,fork  ,fork  ,Identical,TrialProc,???????,0,,-999999,6,793933,0,{ENTER},672,794605,TrialList5,29,1,49,0,0,0,0,810
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,93,,,,found ,RETURN,found ,found ,Identical,TrialProc,???????,0,,-999999,6,674792,0,found{ENTER},1510,676302,TrialList5,30,1,33,1,1,1,1,890
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,73,,,,frog  ,ROUGH,frog  ,frog  ,Identical,TrialProc,???????,0,,-999999,6,525828,0,{ENTER},188,526016,TrialList5,31,1,13,0,0,0,0,762
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,90,,,,full  ,GAS,full  ,full  ,Identical,TrialProc,???????,0,,-999999,7,653027,0,stove{ENTER},780,653807,TrialList5,32,1,30,0,0,0,0,985
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,117,,,,girl  ,ART,girl  ,girl  ,Identical,TrialProc,???????,0,,-999999,7,868240,0,glass{ENTER},1468,869708,TrialList5,33,1,57,0,0,0,0,1432
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,101,,,,glue  ,FALL,glue  ,glue  ,Identical,TrialProc,???????,0,,-999999,7,733101,0,leaves{ENTER},946,734047,TrialList5,34,1,41,0,0,0,0,1250
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,114,,,,gold  ,BADGE,gold  ,gold  ,Identical,TrialProc,???????,0,,-999999,6,841877,0,{ENTER},376,842253,TrialList5,35,1,54,0,0,0,0,793
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,80,,,,grape ,BUTTER,grape ,grape ,Identical,TrialProc,???????,0,,-999999,6,580626,0,grapes{ENTER},1069,581695,TrialList5,36,1,20,1,1,1,1,986
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,113,,,,hammer,ROAD,hammer,handy,Phonological,TrialProc,???????,0,,-999999,6,832248,0,car{ENTER},645,832893,TrialList5,37,1,53,0,0,0,0,820
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,84,,,,happy ,DREAM,happy ,habit,Phonological,TrialProc,???????,0,,-999999,6,614812,0,awake{ENTER},1289,616101,TrialList5,38,1,24,0,0,0,0,3618
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,110,,,,hard  ,GLASS,hard  ,hark,Phonological,TrialProc,???????,0,,-999999,6,806688,0,hard{ENTER},1261,807949,TrialList5,39,1,50,1,0,1,0,895
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,94,,,,help  ,GAME,help  ,health,Phonological,TrialProc,???????,0,,-999999,7,684973,0,joke{ENTER},961,685934,TrialList5,40,1,34,0,0,0,0,735
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,95,,,,horse ,BOOTS,horse ,horn,Phonological,TrialProc,???????,0,,-999999,7,694886,0,horse{ENTER},1272,696158,TrialList5,41,1,35,1,0,0,0,750
ImmediateRecall32ms,5,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.99873838741274E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-17T20:56:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall32ms-5-1,59.82,1.0.0.95,1,left,70331272,2.0.10.242,2.0.10.242,Freshman,10/17/2017,10/17/2017 20:56,15:56:55,female,2.0.10.147,1,S5,SubjectLists,5,2,1,67,,,,joke  ,SMILE,joke  ,jolt,Phonological,TrialProc,???????,0,,-999999,7,478670,0,{ENTER},247,478917,TrialList5,42,1,7,0,0,0,0,825
