ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList1,TrialList1.Cycle,TrialList1.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelay,RTDelayed
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,100,,,,wet   ,CAVE,wet   ,went,Phonological,TrialProc,???????,0,,-999999,7,662032,0,wet{ENTER},732,662764,TrialList7,59,1,40,1,0,1,0,782
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,65,,,,wood  ,STYLE,wood  ,wool,Phonological,TrialProc,???????,0,,-999999,6,481640,0,wood{ENTER},985,482625,TrialList7,60,1,5,1,0,1,0,720
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,63,,,,above ,PLANE,above ,below,Semantic,TrialProc,???????,0,,-999999,7,461749,0,above{ENTER},2057,463806,TrialList8,1,1,3,1,0,1,0,1166
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,113,,,,alive ,BEAR,alive ,dead,Semantic,TrialProc,???????,0,,-999999,7,701719,0,alive{ENTER},1061,702780,TrialList8,2,1,53,1,0,1,0,1038
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,91,,,,angel ,SKY,angel ,halo,Semantic,TrialProc,???????,0,,-999999,6,599746,0,angel{ENTER},1275,601021,TrialList8,3,1,31,1,0,1,0,1340
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,80,,,,anger ,PRISON,anger ,rage,Semantic,TrialProc,???????,0,,-999999,6,559659,0,anger{ENTER},738,560397,TrialList8,4,1,20,1,0,1,0,877
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,116,,,,animal,PET,animal,zoo,Semantic,TrialProc,???????,0,,-999999,7,716447,0,animal{ENTER},2173,718620,TrialList8,5,1,56,1,0,1,1,1026
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,66,,,,baby  ,GRASP,baby  ,crib,Semantic,TrialProc,???????,0,,-999999,7,473835,0,baby{ENTER},1065,474900,TrialList8,6,1,6,1,0,1,0,1500
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,70,,,,bee   ,FLY,bee   ,hive,Semantic,TrialProc,???????,0,,-999999,7,496286,0,bee{ENTER},787,497073,TrialList8,7,1,10,1,0,1,0,789
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,107,,,,best,CLOTH,best,worst,Semantic,TrialProc,???????,0,,-999999,6,668402,0,dry{ENTER},3626,672028,TrialList8,8,1,47,0,0,0,0,3739
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,119,,,,bird  ,SPIDER,bird  ,robin,Semantic,TrialProc,???????,0,,-999999,6,727864,0,bird{ENTER},5012,732876,TrialList8,9,1,59,1,0,1,0,1050
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,88,,,,board ,WRITE,board ,chalk,Semantic,TrialProc,???????,0,,-999999,6,588997,0,board{ENTER},1704,590701,TrialList8,10,1,28,1,0,1,0,4572
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,84,,,,boat  ,ROPE,boat  ,row,Semantic,TrialProc,???????,0,,-999999,7,574086,0,boat{ENTER},2282,576368,TrialList8,11,1,24,1,0,1,0,1565
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,117,,,,book  ,TOWER,book  ,text,Semantic,TrialProc,???????,0,,-999999,7,721228,0,book{ENTER},768,721996,TrialList8,12,1,57,1,0,1,0,971
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,79,,,,bow   ,SUIT,bow   ,junk,UnSemantic,TrialProc,???????,0,,-999999,7,556433,0,bow{ENTER},748,557181,TrialList8,13,1,19,1,0,1,0,1159
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,71,,,,bulb  ,WARM,bulb  ,nine,UnSemantic,TrialProc,???????,0,,-999999,7,499863,0,sun{ENTER},4519,504382,TrialList8,14,1,11,0,0,0,0,1801
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,61,,,,cake  ,CRUST,cake  ,lap,UnSemantic,TrialProc,???????,0,,-999999,7,453374,0,cake{ENTER},1457,454831,TrialList8,15,1,1,1,0,1,0,930
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,77,,,,candle,KITCHEN,candle,lay,UnSemantic,TrialProc,???????,0,,-999999,7,525691,0,candle{ENTER},1331,527022,TrialList8,16,1,17,1,0,1,0,1496
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,64,,,,card  ,QUICK,card  ,lease,UnSemantic,TrialProc,???????,0,,-999999,7,466296,0,card{ENTER},1449,467745,TrialList8,17,1,4,1,0,1,0,2787
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,62,,,,chair ,FEET,chair ,liar,UnSemantic,TrialProc,???????,0,,-999999,7,457620,0,chair{ENTER},1531,459151,TrialList8,18,1,2,1,0,1,0,3918
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,74,,,,cold  ,JUICE,cold  ,film,UnSemantic,TrialProc,???????,0,,-999999,7,514106,0,cold{ENTER},660,514766,TrialList8,19,1,14,1,0,1,0,852
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,90,,,,cut   ,BLADE,cut   ,new,UnSemantic,TrialProc,???????,0,,-999999,6,596503,0,cut{ENTER},790,597293,TrialList8,20,1,30,1,0,1,0,781
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,111,,,,dawn  ,LIGHT,dawn  ,agony,UnSemantic,TrialProc,???????,0,,-999999,7,685805,0,peace{ENTER},10383,696188,TrialList8,21,1,51,0,0,0,0,7073
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,103,,,,day   ,SUN,day   ,salt,UnSemantic,TrialProc,???????,0,,-999999,7,650566,0,day{ENTER},2439,653005,TrialList8,22,1,43,1,0,1,0,1031
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,101,,,,dirt  ,PLANT,dirt  ,dune,UnSemantic,TrialProc,???????,0,,-999999,7,638630,0,dirt{ENTER},1607,640237,TrialList8,23,1,41,1,0,1,0,783
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,94,,,,door  ,HOUSE,door  ,stand,UnSemantic,TrialProc,???????,0,,-999999,6,610077,0,door{ENTER},768,610845,TrialList8,24,1,34,1,0,1,0,868
