ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList10,TrialList10.Cycle,TrialList10.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelayed,RTDelayed
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,70,,,,alive ,BEAR,alive ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,526295,0,it{ENTER},5244,531539,TrialList3,2,1,10,0,it,0,0,829
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,75,,,,angel ,SKY,angel ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,584168,0,blue{ENTER},1498,585666,TrialList3,3,1,15,0,blue,0,0,2694
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,102,,,,anger ,PRISON,anger ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,821498,0,cell{ENTER},1912,823410,TrialList3,4,1,42,0,cell,0,0,2262
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,74,,,,animal,PET,animal,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,572283,0,dog{ENTER},2951,575234,TrialList3,5,1,14,0,dog,0,0,1511
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,68,,,,baby  ,GRASP,baby  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,506569,0,baby{ENTER},1434,508003,TrialList3,6,1,8,1,baby,1,0,817
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,120,,,,bee   ,FLY,bee   ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,958241,0,xxx{ENTER},1133,959374,TrialList3,7,1,60,0,xxx,0,0,850
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,76,,,,best,CLOTH,best,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,598210,0,clothes{ENTER},2080,600290,TrialList3,8,1,16,0,clothes,0,0,1197
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,114,,,,bird  ,SPIDER,bird  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,5,918622,0,bird{ENTER},832,919454,TrialList3,9,1,54,1,bird,1,0,752
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,72,,,,board ,WRITE,board ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,551035,0,letter{ENTER},1591,552626,TrialList3,10,1,12,0,letter,0,0,745
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,71,,,,boat  ,ROPE,boat  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,544081,0,{ENTER},113,544194,TrialList3,11,1,11,0,,0,0,1976
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,90,,,,book  ,TOWER,book  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,717636,0,plane{ENTER},6237,723873,TrialList3,12,1,30,0,plane,0,0,2016
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,67,,,,bow   ,SUIT,bow   ,bow   ,Identical,TrialProc,???????,0,,-999999,6,501219,0,bow{ENTER},1520,502739,TrialList3,13,1,7,1,bow,0,0,1711
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,96,,,,bulb  ,WARM,bulb  ,bulb  ,Identical,TrialProc,???????,0,,-999999,7,757756,0,bulb{ENTER},2549,760305,TrialList3,14,1,36,1,bulb,0,0,1085
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,91,,,,cake  ,CRUST,cake  ,cake  ,Identical,TrialProc,???????,0,,-999999,6,727649,0,pie{ENTER},1247,728896,TrialList3,15,1,31,0,pie,0,0,1233
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,103,,,,candle,KITCHEN,candle,candle,Identical,TrialProc,???????,0,,-999999,7,827783,0,light{ENTER},904,828687,TrialList3,16,1,43,0,light,0,0,911
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,97,,,,card  ,QUICK,card  ,card  ,Identical,TrialProc,???????,0,,-999999,7,766750,0,card{ENTER},914,767664,TrialList3,17,1,37,1,card,0,0,438
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,73,,,,chair ,FEET,chair ,chair ,Identical,TrialProc,???????,0,,-999999,7,560915,0,chair{ENTER},1007,561922,TrialList3,18,1,13,1,chair,0,0,6511
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,65,,,,cold  ,JUICE,cold  ,cold  ,Identical,TrialProc,???????,0,,-999999,7,485104,0,cold{ENTER},1251,486355,TrialList3,19,1,5,1,cold,0,0,799
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,93,,,,cut   ,BLADE,cut   ,cut   ,Identical,TrialProc,???????,0,,-999999,7,740404,0,cut{ENTER},764,741168,TrialList3,20,1,33,1,cut,1,0,513
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,115,,,,dawn  ,LIGHT,dawn  ,dawn  ,Identical,TrialProc,???????,0,,-999999,7,928101,0,morning{ENTER},1419,929520,TrialList3,21,1,55,0,morning,0,0,1698
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,118,,,,day   ,SUN,day   ,day   ,Identical,TrialProc,???????,0,,-999999,6,945854,0,day{ENTER},576,946430,TrialList3,22,1,58,1,day,1,0,579
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,117,,,,dirt  ,PLANT,dirt  ,dirt  ,Identical,TrialProc,???????,0,,-999999,6,939418,0,soil{ENTER},1092,940510,TrialList3,23,1,57,0,soil,0,0,623
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,87,,,,door  ,HOUSE,door  ,door  ,Identical,TrialProc,???????,0,,-999999,7,692778,0,door{ENTER},1015,693793,TrialList3,24,1,27,1,door,0,0,747
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,119,,,,fire  ,GARAGE,fire  ,fine,Phonological,TrialProc,???????,0,,-999999,7,951354,0,fine{ENTER},596,951950,TrialList3,25,1,59,0,fine,0,1,596
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,105,,,,fish  ,RIVER,fish  ,fit,Phonological,TrialProc,???????,0,,-999999,6,840454,0,fish{ENTER},873,841327,TrialList3,26,1,45,1,fish,0,0,822
ImmediateRecall500ms,33,1,33,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.33100262227769E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-09T18:18:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-33-1,59.82,1.0.0.85,1,right,92589992,2.0.10.242,2.0.10.242,Senior,8/9/2017,8/9/2017 18:18,13:18:35,female,2.0.10.147,1,S3,SubjectLists,3,2,1,83,,,,floor ,WALK,floor ,float,Phonological,TrialProc,???????,0,,-999999,7,654379,0,float{ENTER},1350,655729,TrialList3,27,1,23,0,float,0,1,2970
